"jointType","x","y","z","time"
10,0.20615755,-0.264723271,1.66197646,466
11,0.205606624,-0.225428909,1.60457134,466
12,-0.006982868,-0.430985749,1.85141933,466
13,-0.02159433,-0.7230438,1.80048311,466
14,-0.03193357,-0.9638427,1.81326187,466
15,-0.0285325646,-1.03225446,1.7539022,466
16,0.1268129,-0.436927766,1.85509753,466
17,0.128400058,-0.7051864,1.81165886,466
18,0.129177019,-0.9454555,1.80218637,466
19,0.115216017,-1.00990176,1.73501277,466
20,0.08025788,0.0179685764,2.0092392,466
21,-0.164271474,-0.5074352,1.79226184,466
22,-0.1866675,-0.449724764,1.81749988,466
23,0.219379619,-0.226415232,1.56869245,466
24,0.2041821,-0.263899446,1.63123524,466
0,0.0653321147,-0.4438955,1.89075828,467
1,0.07541243,-0.1782784,1.96543872,467
2,0.08485786,0.07948259,2.02726746,467
3,0.120743111,0.20374842,2.05100346,467
4,-0.05702261,-0.0262145568,1.99688923,467
5,-0.1364846,-0.252653658,1.972762,467
6,-0.168185815,-0.417183578,1.87173271,467
7,-0.162703991,-0.4500045,1.84121168,467
8,0.212778836,-0.04144533,1.9596138,467
9,0.182167172,-0.283036232,1.85078585,467
10,0.197292686,-0.27082,1.65123093,467
11,0.204398081,-0.228416666,1.60076606,467
12,-0.00232625869,-0.4336589,1.85755324,467
13,-0.0188376866,-0.723017752,1.80214512,467
14,-0.02929017,-0.958926439,1.80983353,467
15,-0.02696102,-1.02572465,1.7462436,467
16,0.130773053,-0.4390857,1.85975194,467
17,0.1292317,-0.706629038,1.8136059,467
18,0.130750343,-0.947822869,1.80400348,467
19,0.115366787,-1.01027155,1.7334348,467
20,0.08263074,0.0160009544,2.01402283,467
21,-0.160053357,-0.515021145,1.80157328,467
22,-0.186245069,-0.4632254,1.83155811,467
23,0.209288061,-0.223597124,1.57139766,467
24,0.223978281,-0.258218616,1.57417142,467
0,0.06723231,-0.443466455,1.88932681,468
1,0.07856267,-0.178877324,1.96223438,468
2,0.08936431,0.07790884,2.021656,468
3,0.12392582,0.203467146,2.04292035,468
4,-0.06177236,-0.0255358759,1.99426985,468
5,-0.127572611,-0.2508005,1.97048485,468
6,-0.160742655,-0.417268,1.873576,468
7,-0.154510587,-0.4527881,1.84544241,468
8,0.213874608,-0.04155701,1.95556092,468
9,0.24739179,-0.22542201,1.89453244,468
10,0.20434539,-0.266716242,1.67215478,468
11,0.198317319,-0.237254113,1.595416,468
12,-0.0005483347,-0.433474362,1.85657907,468
13,-0.0193888675,-0.722736835,1.79697537,468
14,-0.0292883944,-0.958297133,1.80766344,468
15,-0.02504243,-1.02497756,1.74397123,468
16,0.13273716,-0.438281059,1.85754359,468
17,0.132097334,-0.705303,1.811894,468
18,0.131465048,-0.9439382,1.80254936,468
19,0.115585379,-1.00735557,1.73387921,468
20,0.0867734849,0.0146597652,2.00905728,468
21,-0.150238872,-0.5170886,1.81157875,468
22,-0.179704577,-0.458822876,1.84148169,468
23,0.1978149,-0.2403417,1.56816375,468
24,0.221979856,-0.263507575,1.57018971,468
0,0.04514029,-0.437384784,1.88029027,469
1,0.0501554832,-0.172197565,1.95382369,469
2,0.05448955,0.08526463,2.01427841,469
3,0.0802477,0.214002,2.03681612,469
4,-0.09317676,-0.0222858619,1.99268472,469
5,-0.151010379,-0.255165875,1.96405017,469
6,-0.178285778,-0.420954347,1.86393869,469
7,-0.181334183,-0.454308748,1.8347404,469
8,0.183430776,-0.03213022,1.93990576,469
9,0.223652557,-0.237146363,1.852261,469
10,0.218197376,-0.305140734,1.66438425,469
11,0.203771055,-0.312483072,1.59528172,469
12,-0.0207110923,-0.429817259,1.84902036,469
13,-0.031638734,-0.721571565,1.79714155,469
14,-0.03838236,-0.9621562,1.80945158,469
15,-0.03433736,-1.02833354,1.74470532,469
16,0.109410688,-0.429884762,1.84709775,469
17,0.120030828,-0.702936769,1.8052671,469
18,0.1233376,-0.9450147,1.80162084,469
19,0.115431026,-1.00899911,1.73221111,469
20,0.05349246,0.0218466744,2.001389,469
21,-0.176029,-0.5197166,1.79935288,469
22,-0.205393583,-0.472940147,1.82913363,469
23,0.2072578,-0.327042431,1.56120968,469
24,0.206347138,-0.357639849,1.5915,469
0,-0.0142573342,-0.435903043,1.88189268,470
1,-0.0233439337,-0.169062227,1.95455,470
2,-0.03212919,0.09000213,2.014143,470
3,-0.0118668973,0.2182224,2.03221226,470
4,-0.171860248,-0.0230015051,1.99277163,470
5,-0.223527983,-0.262440681,1.95702076,470
6,-0.246893212,-0.429975718,1.8589586,470
7,-0.247000977,-0.466417551,1.83575392,470
8,0.103883982,-0.0260527078,1.93958318,470
9,0.164005667,-0.207793638,1.84940624,470
10,0.159362227,-0.315087229,1.68159306,470
11,0.1390847,-0.3513776,1.600068,470
12,-0.07928709,-0.4296965,1.84709466,470
13,-0.06450643,-0.702046335,1.81432116,470
14,-0.057404004,-0.9517114,1.8193047,470
15,-0.07274404,-0.988407254,1.70100343,470
16,0.0512229055,-0.427191138,1.85228264,470
17,0.07632895,-0.70945406,1.80110157,470
18,0.09446108,-0.9423309,1.79656792,470
19,0.0924629346,-1.00860894,1.73145318,470
20,-0.02998253,0.026193833,2.001464,470
21,-0.242904961,-0.5288743,1.80040789,470
22,-0.274756,-0.468840659,1.84711123,470
23,0.141638234,-0.3780262,1.5598222,470
24,0.174847767,-0.347253442,1.5774858,470
0,-0.0599051,-0.436037421,1.9107523,471
1,-0.06465042,-0.170379192,1.98181736,471
2,-0.0692357346,0.0876902342,2.04020786,471
3,-0.06688949,0.21109435,2.07111359,471
4,-0.217099264,-0.036331702,2.07050943,471
5,-0.243150324,-0.2915355,2.00891972,471
6,-0.26566124,-0.467663229,1.92979908,471
7,-0.27280578,-0.50361,1.89544094,471
8,0.0235895645,-0.00699156,1.91614842,471
9,-0.00696378248,-0.101723939,1.70664728,471
10,-0.1160347,-0.1399152,1.54372561,471
11,-0.161594227,-0.1440169,1.48769164,471
12,-0.113423884,-0.438386232,1.898238,471
13,-0.0731247962,-0.7159705,1.828911,471
14,-0.0643296,-0.958408535,1.82644629,471
15,-0.116751984,-0.9904189,1.72094357,471
16,-0.00549002131,-0.4187788,1.8591392,471
17,0.0326227657,-0.7051048,1.79806221,471
18,0.06459157,-0.9518933,1.79061961,471
19,0.0479884781,-1.01337206,1.719407,471
20,-0.0682996,0.0241704434,2.027776,471
21,-0.268194884,-0.562917531,1.864573,471
22,-0.29450348,-0.4990905,1.896125,471
23,-0.20710814,-0.154548824,1.46136785,471
24,-0.164606616,-0.161854759,1.442,471
0,-0.08948584,-0.40782547,1.89418709,472
1,-0.09912005,-0.131688565,1.96600735,472
2,-0.108321622,0.137260392,2.024537,472
3,-0.158690721,0.240253851,2.07479429,472
4,-0.249339163,-0.0741164,2.062286,472
5,-0.258147985,-0.281793684,2.01455569,472
6,-0.259088635,-0.483715832,1.89864373,472
7,-0.25870055,-0.526158452,1.8617996,472
8,-0.016916547,0.0349289142,1.92269337,472
9,-0.04194277,0.2313543,1.815134,472
10,-0.23166272,0.350984365,1.75753653,472
11,-0.265624344,0.368967235,1.77294624,472
12,-0.14342989,-0.4217281,1.88528955,472
13,-0.0728867054,-0.7129426,1.81643057,472
14,-0.06978306,-0.9543911,1.821742,472
15,-0.127634734,-0.9871104,1.72081792,472
16,-0.0326952562,-0.379623622,1.83848512,472
17,-0.00531888,-0.6759094,1.78986406,472
18,0.0515312962,-0.945027351,1.77874577,472
19,0.0016999431,-0.9960043,1.71609783,472
20,-0.106138796,0.07094198,2.012101,472
21,-0.249756753,-0.5838321,1.825092,472
22,-0.254506379,-0.5625097,1.87273216,472
23,-0.3047141,0.38436234,1.75283182,472
24,-0.237176254,0.398393,1.74591172,472
0,-0.103417233,-0.3950514,1.89152944,473
1,-0.1011075,-0.118244678,1.96361208,473
2,-0.0977853239,0.150957868,2.02201962,473
3,-0.148322612,0.254137933,2.07022023,473
4,-0.236008853,-0.0800771862,2.05181313,473
5,-0.268672675,-0.299489,1.98321271,473
6,-0.274453133,-0.482636333,1.87920964,473
7,-0.2698981,-0.5241554,1.84746575,473
8,-0.0120174112,0.0463715829,1.92836952,473
9,-0.0779166445,0.294594616,1.8659997,473
10,-0.2865853,0.36977157,1.89180851,473
11,-0.301074356,0.3840327,1.89030278,473
12,-0.156962723,-0.407579869,1.880169,473
13,-0.08225611,-0.696204,1.80383444,473
14,-0.06548347,-0.9626123,1.81647122,473
15,0.0214308221,-0.9841918,1.72202992,473
16,-0.04690953,-0.367621839,1.838037,473
17,-0.05008681,-0.6658225,1.7847929,473
18,0.00592013169,-0.936964869,1.75975716,473
19,-0.0322691426,-1.00237262,1.73054671,473
20,-0.09878255,0.08470102,2.00965548,473
21,-0.262241334,-0.5836377,1.81728792,473
22,-0.266989261,-0.5448505,1.86275,473
23,-0.320171744,0.38993454,1.88886952,473
24,-0.29892993,0.343335241,1.891625,473
0,-0.09397523,-0.408050954,1.88337052,474
1,-0.087697,-0.125341639,1.959441,474
2,-0.08133089,0.148254991,2.02234817,474
3,-0.103819385,0.249013692,2.02276063,474
4,-0.234147236,-0.08173138,2.052576,474
5,-0.256825745,-0.28248623,1.97255588,474
6,-0.2745037,-0.4515818,1.87623215,474
7,-0.275163919,-0.500763953,1.83777571,474
8,0.016188439,0.0526455864,1.92874,474
9,0.0201058872,0.234128073,1.84833825,474
10,-0.219327539,0.2956366,1.86768341,474
11,-0.2990555,0.316574663,1.87765491,474
12,-0.148412585,-0.416053534,1.86965859,474
13,-0.0712372661,-0.683113337,1.80146706,474
14,-0.06565143,-0.9630972,1.81199741,474
15,0.0174160227,-0.958099961,1.69582045,474
16,-0.03631415,-0.386580825,1.83237922,474
17,-0.0408120044,-0.6666152,1.78729343,474
18,0.004004879,-0.942330062,1.764939,474
19,-0.03952352,-1.0041126,1.725193,474
20,-0.08293537,0.08095886,2.00882268,474
21,-0.2711406,-0.559582949,1.8016808,474
22,-0.247836232,-0.495923251,1.80812585,474
23,-0.2991515,0.30901593,1.88014233,474
24,-0.2986099,0.306483269,1.86847854,474
0,-0.0827648938,-0.403962225,1.883865,475
1,-0.08454412,-0.142935872,1.95957649,475
2,-0.08384894,0.109549336,2.02099442,475
3,-0.105092011,0.2206726,2.05789137,475
4,-0.225197554,-0.0232083835,2.04513669,475
5,-0.249851346,-0.272160023,1.956027,475
6,-0.26203692,-0.4442477,1.86461449,475
7,-0.256376982,-0.496934921,1.81751764,475
8,0.0181560609,0.0599305741,1.935844,475
9,0.120931484,0.299403876,1.90948057,475
10,0.125306308,0.5237494,1.89544153,475
11,0.128647089,0.563639045,1.905948,475
12,-0.138793588,-0.410698175,1.87367654,475
13,-0.07367893,-0.6960708,1.80402708,475
14,-0.0594091229,-0.9689302,1.81179321,475
15,0.0195645113,-0.9614996,1.70379293,475
16,-0.0237940028,-0.384600371,1.82907224,475
17,-0.0359500423,-0.6814345,1.78577316,475
18,0.00552477036,-0.940430641,1.76707041,475
19,-0.0321916677,-1.00577259,1.73175514,475
20,-0.0841378644,0.0473424159,2.007893,475
21,-0.2481038,-0.557509661,1.78104568,475
22,-0.229690224,-0.4885183,1.7890836,475
23,0.126189515,0.6098844,1.89524412,475
24,0.08573334,0.5474562,1.87511969,475
0,-0.0755964741,-0.405565172,1.88128638,476
1,-0.077159524,-0.143365368,1.95750976,476
2,-0.0777723044,0.111062296,2.020672,476
3,-0.09615933,0.222757623,2.05847883,476
4,-0.2232879,-0.0220143478,2.04467726,476
5,-0.242404819,-0.270849764,1.95342827,476
6,-0.255960643,-0.442011,1.86027968,476
7,-0.255211,-0.495039731,1.81995249,476
8,0.0205503888,0.06041279,1.93693411,476
9,0.118525527,0.290093064,1.90051186,476
10,0.118105911,0.512272835,1.88411689,476
11,0.111566924,0.555847049,1.8840766,476
12,-0.131917492,-0.4107643,1.86717033,476
13,-0.0594231375,-0.6935978,1.80070221,476
14,-0.0569209829,-0.966027,1.81178093,476
15,0.0212815069,-0.983604968,1.70912206,476
16,-0.01632081,-0.386520177,1.8308996,476
17,-0.03309031,-0.6873218,1.78709924,476
18,0.0105900578,-0.9422507,1.76654088,476
19,-0.03175644,-1.00500286,1.728614,476
20,-0.07771691,0.048422344,2.007096,476
21,-0.248682737,-0.5549021,1.78792,476
22,-0.225760192,-0.4937271,1.78445363,476
23,0.102022111,0.6063341,1.87514436,476
24,0.06536588,0.5375205,1.86036,476
0,-0.08211168,-0.440284759,1.89168167,477
1,-0.07162105,-0.170820475,1.96219921,477
2,-0.05851346,0.0903037861,2.017404,477
3,-0.04639913,0.21449329,2.03325415,477
4,-0.202464074,-0.0312763229,2.04187131,477
5,-0.237816945,-0.279557735,1.99334013,477
6,-0.25510627,-0.4566946,1.914972,477
7,-0.247159123,-0.495319754,1.886918,477
8,0.0477053,-0.0117653757,1.91330552,477
9,0.060682673,-0.206446111,1.78140032,477
10,-0.0125330668,-0.338991433,1.64212489,477
11,-0.0491210334,-0.400967777,1.59588623,477
12,-0.139071986,-0.438371837,1.87851822,477
13,-0.0663680062,-0.7012334,1.80524611,477
14,-0.0619007461,-0.9600352,1.8152982,477
15,0.0112228421,-0.976420641,1.719085,477
16,-0.0226361137,-0.4271757,1.84049249,477
17,-0.03350045,-0.7106486,1.789603,477
18,0.007257503,-0.938091338,1.76458263,477
19,-0.031069465,-1.00337458,1.73997247,477
20,-0.0618255921,0.0260761622,2.00599432,477
21,-0.241566658,-0.557835042,1.86012375,477
22,-0.223110169,-0.500079751,1.8474685,477
23,-0.0697774,-0.435969532,1.563907,477
24,-0.0987780243,-0.3860156,1.63583326,477
0,-0.08691939,-0.44128406,1.89253974,478
1,-0.0675859451,-0.173718914,1.94676721,478
2,-0.0485145748,0.08600465,1.98695254,478
3,-0.0288571343,0.214883029,1.98884165,478
4,-0.197862983,-0.0214898884,2.02301335,478
5,-0.24405475,-0.2724538,1.99474084,478
6,-0.259299964,-0.4485477,1.91297555,478
7,-0.253859669,-0.4739155,1.88611007,478
8,0.0618629381,-0.02762673,1.905379,478
9,0.05613456,-0.2203487,1.80334747,478
10,-0.0107288966,-0.38901788,1.680411,478
11,-0.0395034142,-0.437509269,1.64261937,478
12,-0.147863969,-0.4310395,1.876035,478
13,-0.0728173852,-0.6969581,1.81673443,478
14,-0.05816607,-0.96980083,1.81744516,478
15,0.0195159912,-0.98828125,1.71777344,478
16,-0.022982033,-0.4365738,1.84473741,478
17,-0.03603019,-0.710629,1.79700315,478
18,0.00321728038,-0.947076,1.77256453,478
19,-0.04311376,-1.00736475,1.734053,478
20,-0.0533423834,0.022020353,1.97916055,478
21,-0.249159455,-0.541252136,1.85483325,478
22,-0.212180272,-0.442281455,1.86925,478
23,-0.05995407,-0.480717868,1.61063635,478
24,-0.09706397,-0.421566963,1.67605937,478
0,-0.08595129,-0.440929443,1.89237928,479
1,-0.06755508,-0.173814461,1.95004654,479
2,-0.04951107,0.08546221,1.995996,479
3,-0.0301902629,0.2139137,1.999723,479
4,-0.198480308,-0.0221402831,2.023963,479
5,-0.24643679,-0.273611516,1.99416077,479
6,-0.263117135,-0.448740631,1.9102881,479
7,-0.258451521,-0.473451585,1.88321614,479
8,0.0605859347,-0.0268910229,1.91166127,479
9,0.0556345023,-0.227968827,1.8024379,479
10,-0.0104917819,-0.389398962,1.68245316,479
11,-0.0383164249,-0.437129438,1.6439296,479
12,-0.147227526,-0.430383325,1.87479818,479
13,-0.0736032948,-0.6987372,1.81612933,479
14,-0.0586089455,-0.9785138,1.81857431,479
15,0.01842189,-0.975461,1.71434021,479
16,-0.0216439851,-0.436462671,1.84556,479
17,-0.0364973359,-0.71098423,1.79791629,479
18,-0.0014471733,-0.9506219,1.77513409,479
19,-0.0342106,-1.01532137,1.724845,479
20,-0.0539932922,0.0216083042,1.9866792,479
21,-0.255448163,-0.5395805,1.85167253,479
22,-0.211582333,-0.4341032,1.87099981,479
23,-0.0582939275,-0.479787618,1.61530077,479
24,-0.095955275,-0.425479829,1.67980921,479
0,-0.08595215,-0.4412654,1.89489925,480
1,-0.06785939,-0.174529016,1.95616472,480
2,-0.0501132533,0.08456524,2.00483036,480
3,-0.0285461564,0.21154952,2.0130434,480
4,-0.1996388,-0.0244529489,2.03031564,480
5,-0.246650085,-0.274405867,1.99796891,480
6,-0.263842076,-0.44827652,1.91086709,480
7,-0.25709033,-0.474946946,1.88361633,480
8,0.06295552,-0.0287959259,1.91857922,480
9,0.060066998,-0.218103752,1.8139286,480
10,-0.008356164,-0.389329553,1.68412173,480
11,-0.0338684358,-0.435220182,1.644122,480
12,-0.147163063,-0.430830419,1.87700593,480
13,-0.07240624,-0.7003799,1.81741393,480
14,-0.05961949,-0.9553089,1.81692433,480
15,0.02190568,-0.9708341,1.71117115,480
16,-0.0217159912,-0.43670395,1.84870851,480
17,-0.03642827,-0.71132,1.79913557,480
18,0.00209581316,-0.9435688,1.77391374,480
19,-0.03434803,-1.00830388,1.73012435,480
20,-0.0545257032,0.0207419787,1.99486136,480
21,-0.2514838,-0.5386977,1.84956574,480
22,-0.225167617,-0.468717664,1.86523092,480
23,-0.05232836,-0.475328177,1.61149955,480
24,-0.09474361,-0.4265236,1.6810354,480
0,-0.08480218,-0.441254973,1.89533877,481
1,-0.06441004,-0.175175473,1.95942473,481
2,-0.04396623,0.0831391,2.01135373,481
3,-0.0215755962,0.210157558,2.02189374,481
4,-0.196276084,-0.0273093488,2.03430247,481
5,-0.240514711,-0.278853476,1.99729168,481
6,-0.254674345,-0.450933,1.90521681,481
7,-0.249879718,-0.4719708,1.87842894,481
8,0.06956509,-0.0278292224,1.9249748,481
9,0.0659078658,-0.218312621,1.8144654,481
10,0.00152935437,-0.3841941,1.680467,481
11,-0.025775725,-0.429486543,1.63784683,481
12,-0.14602761,-0.430604547,1.87735212,481
13,-0.06391005,-0.7054886,1.81156158,481
14,-0.056843102,-0.956275,1.81474411,481
15,0.0248781145,-0.975352764,1.708263,481
16,-0.0205816682,-0.436936736,1.84913588,481
17,-0.0335060731,-0.7113039,1.79635119,481
18,0.00503756152,-0.9422125,1.77258646,481
19,-0.0262978636,-1.00788689,1.72330153,481
20,-0.0490741879,0.0195134,2.00055122,481
21,-0.245775163,-0.5378489,1.84203386,481
22,-0.203181863,-0.438996971,1.86825013,481
23,-0.04279252,-0.468685031,1.60661042,481
24,-0.08637397,-0.422856748,1.676091,481
0,-0.08491654,-0.4409839,1.898133,482
1,-0.07054216,-0.174486876,1.96976113,482
2,-0.0592365637,0.0833381042,2.03210163,482
3,-0.0375788324,0.208450079,2.05446649,482
4,-0.201577738,-0.0314605534,2.03344941,482
5,-0.24495323,-0.2817112,1.98054945,482
6,-0.25533545,-0.452002317,1.88394332,482
7,-0.2501697,-0.478761852,1.85253441,482
8,0.0619648136,-0.0195251387,1.94270122,482
9,0.118740052,-0.166941866,1.78224623,482
10,0.07795496,-0.232998714,1.56404877,482
11,0.052161105,-0.2394779,1.51754582,482
12,-0.144098341,-0.4346728,1.87631929,482
13,-0.06519255,-0.702917039,1.80750918,482
14,-0.05712236,-0.9790564,1.813636,482
15,0.023345232,-0.953604639,1.70429945,482
16,-0.0224744156,-0.4320115,1.85523927,482
17,-0.03433219,-0.714152753,1.79390121,482
18,0.005314571,-0.982016,1.7658205,482
19,-0.07491054,-1.00528157,1.73678029,482
20,-0.06177384,0.0200013239,2.01843357,482
21,-0.243068263,-0.5427843,1.81714582,482
22,-0.2047146,-0.436018318,1.847625,482
23,0.0478290133,-0.253473431,1.47892666,482
24,-0.00449513039,-0.239715189,1.56036365,482
0,-0.07240891,-0.44652164,1.909084,483
1,-0.049040027,-0.185374022,1.98339891,483
2,-0.0263057668,0.06828216,2.04473186,483
3,-0.0118673733,0.199179769,2.05233359,483
4,-0.1760199,-0.04671312,2.090726,483
5,-0.209029883,-0.294015825,2.03614521,483
6,-0.231177047,-0.463013977,1.94075942,483
7,-0.233473122,-0.491134465,1.91809082,483
8,0.07673239,-0.03268515,1.938164,483
9,0.1023021,-0.171215475,1.75242722,483
10,0.07377837,-0.260086268,1.57569921,483
11,0.0515940152,-0.283970743,1.4967016,483
12,-0.127213821,-0.4435124,1.8979224,483
13,-0.112169571,-0.702134967,1.762348,483
14,-0.118039548,-0.9492948,1.79849768,483
15,-0.106236652,-1.01438308,1.73244524,483
16,-0.0152466176,-0.4344987,1.856126,483
17,0.0030115163,-0.7031511,1.77923989,483
18,0.0152440881,-0.9355129,1.76349354,483
19,-0.03271775,-0.9647306,1.65298665,483
20,-0.03192649,0.005779779,2.03161669,483
21,-0.2368423,-0.5593118,1.88563442,483
22,-0.25769648,-0.5087426,1.89913344,483
23,0.04562194,-0.3040712,1.4638958,483
24,0.00136542355,-0.301736623,1.518,483
0,-0.0758716,-0.444687635,1.93304324,484
1,-0.07213749,-0.180279732,2.005851,484
2,-0.06809099,0.07669226,2.06553745,484
3,-0.0450965837,0.205449671,2.076117,484
4,-0.211256713,-0.042006,2.091706,484
5,-0.255214632,-0.284746319,2.048087,484
6,-0.283977628,-0.451408833,1.95017636,484
7,-0.2782396,-0.472444326,1.909709,484
8,0.0586258732,-0.03559073,1.97848856,484
9,0.136211127,-0.231370464,1.88320839,484
10,0.07424905,-0.230763227,1.69152546,484
11,0.0197459683,-0.225692421,1.65863216,484
12,-0.134205341,-0.441109717,1.90861464,484
13,-0.108764321,-0.7249203,1.8578155,484
14,-0.105237857,-0.97186625,1.86029816,484
15,-0.141752169,-1.00630915,1.74761415,484
16,-0.0148922456,-0.43326664,1.89254618,484
17,0.00133383414,-0.700380147,1.80572093,484
18,0.0223649219,-0.947382331,1.79295778,484
19,-0.0078047514,-1.01205266,1.73829508,484
20,-0.0691575557,0.0133587541,2.05285025,484
21,-0.2773666,-0.5358612,1.8755759,484
22,-0.3010922,-0.44984147,1.9326,484
23,-0.00256519322,-0.225642189,1.63364971,484
24,-0.0276662558,-0.222026676,1.6675,484
0,-0.0237359963,-0.4376791,1.91293931,485
1,-0.01959294,-0.171729341,1.97196794,485
2,-0.01710793,0.08692434,2.017901,485
3,0.00174071221,0.218755722,2.026542,485
4,-0.1678453,-0.0238382034,2.02254081,485
5,-0.205553472,-0.267935783,1.98686552,485
6,-0.223349139,-0.438524425,1.89316273,485
7,-0.223030552,-0.486801684,1.8659004,485
8,0.119166546,-0.031222485,1.96354568,485
9,0.195426553,-0.2300882,1.995553,485
10,0.118068278,-0.247562841,1.7552141,485
11,0.0661872551,-0.236788347,1.67072511,485
12,-0.08832935,-0.431517631,1.88445485,485
13,-0.05950229,-0.7179457,1.848688,485
14,-0.0584519878,-0.9702281,1.8656888,485
15,-0.0768969655,-1.01065874,1.75027919,485
16,0.04168472,-0.429192543,1.87712026,485
17,0.0451257266,-0.7015235,1.82496333,485
18,0.0601090454,-0.943233669,1.80644226,485
19,0.0445478149,-0.968170166,1.6821357,485
